,Protein_group_ID,k_computed,r_sq
302,5098,0.03967950820756404,0.982933361211717
303,4115,0.031648273537213355,0.838960049034152
304,4379,0.032690461913183554,0.6235243657529486
305,2700,0.0621032522927413,0.2993509008158921
306,672,0.05232346471828617,0.9961002096979462
307,4872,0.03747499836447904,0.9915807638727253
308,4395,0.04974959180129419,0.9265122478012976
309,472,0.06013076355872585,0.35745380138047544
310,2603,0.04331423226790979,0.9757833395520773
311,2759,0.034155132726037575,0.9199943468861781
312,185,0.04484024369352362,0.324871537362617
313,4831,0.03327740359734391,0.9003812762643272
314,1046,0.04449320177634787,0.6662016206327137
315,722,0.06214416683258011,0.9980404025479704
316,4301,0.028706176624880897,0.9810370722197755
317,5099,0.03397212708613015,0.9681476202882504
318,2897,0.027477160227230502,0.9859592738178606
319,2360,0.033446373913687696,0.9443998416988206
320,1374,0.058884137529649196,0.8801082468813042
321,2959,0.05428914566870731,0.9942503988234515
322,1825,0.03272960513756517,0.9867811064867658
323,4512,0.05002344555006168,0.82630053042756
324,4218,0.03278834689413234,0.40647625751018146
325,2202,0.02707759495621057,0.9952083528983642
326,3188,0.04624886418119801,0.9127853394748795
327,2482,0.033855532077169084,0.950552612007522
328,2689,0.034061135145941876,0.999481967380014
329,3702,0.04873261614300398,0.9995275886707703
330,1711,0.027900363247106368,0.9887077299728835
331,4569,0.0329755094361871,0.916242642640882
332,1428,0.036331671455217464,0.9939907489355173
333,3199,0.04546224741374895,0.9994863657358726
334,2868,0.05681049878275551,0.9916035125822267
335,3090,0.07620991441187534,0.7471655181230513
336,2885,0.031819303326286935,0.8903871029286745
337,4249,0.043870518662369615,0.9787717859632101
338,4279,0.06175413429395701,0.8352038775642561
339,3899,0.0385876445571127,0.9945210126212897
340,4642,0.044787481111689224,0.9507994821497211
341,1740;1772,0.029963511019779634,0.9998069874394591
342,1670,0.026835693776385696,0.9547710811237579
343,1669,0.027882614171552484,0.8427365031224461
344,1327,0.0998729277089279,0.4296374034709003
345,3722,0.0346418526637515,0.9789680269800644
346,1736,0.059913885768816545,0.08871170806334394
347,1582,0.04315746775337022,0.9775433375515548
348,2361,0.1307081335481762,0.7383655086654255
349,2766,0.05138624918826388,0.9757494965220803
350,1947,0.026254220602390042,0.9628582874230948
351,4943,0.05372969454759862,0.9648417061958211
352,1414,0.054116369452214444,0.9999483417326174
353,2007,0.027658575275255313,0.9982146658340083
354,1971,0.030827235105349425,0.9922637234493551
355,2731,0.08997061369318009,-0.010404278235271125
356,833,0.09757093198844546,0.8906424360022149
357,4827,0.06578060735999865,-0.048293160222145026
358,1133,0.04968311905621107,0.5305794706638871
359,1681,0.03374337569857798,0.9815459065674881
360,1560,0.03567044944504687,0.9802497434384958
361,439,0.05662591668627827,0.9980749731502125
362,2185,0.05225707301644993,0.9959570369128762
363,2795,0.031114145847219145,0.9901538440751312
364,2969,0.056813352344469395,0.998237028235874
365,155,0.10310669277431728,0.9996077023076168
366,1170;2784,0.09389728106979903,0.9879160807834982
367,4824,0.06797306989032104,-0.33726013678205535
368,1097,0.04305294398993639,0.6766916444419642
369,85,0.06929552313383001,0.9936708125649656
370,2493,0.05425260327480449,0.8014817540181226
371,1713,0.08102331578595444,0.37544040509182164
372,4497,0.0377226568183947,0.9910499188772193
373,4177,0.06283157475530157,0.770711142364283
374,2812,0.10349773618716386,0.9763906462203726
375,2816,0.03863213509321036,0.9875186491266975
376,5091,0.03190867596549271,0.9083339584231549
377,3659,0.038943582453871035,0.99705920010212
378,2186,0.05247843709530339,0.9943129076642054
379,2859,0.03835377799437182,0.9899307138458795
380,1734,0.02941091102515344,0.9928498095908435
381,4734,0.04588264496922437,0.7399113653070581
382,3774,0.06349551518245744,0.9682392353565116
383,3602,0.031166615766205483,0.9656347909356083
384,3830,0.25647464497290096,0.837656285813364
385,2942,0.04700482653229479,0.7928081559444742
386,547,0.02873938358285367,0.9719115341314627
387,1932,0.03355348603417889,0.9840751148165071
388,2075,0.03458162389507643,0.7280489478359513
389,1320,0.051202583397051006,0.9280179064540831
390,3220,0.033225368914116496,0.9999892048122766
391,1743;1742,0.032750937438383074,0.973796790653007
392,698,0.036680895368873236,0.9980041295461349
393,75,0.05796818375416896,0.4406754874402301
394,2302,0.032995523470967764,0.9857682637717817
395,4855,0.03624494974080494,0.9629127258362727
396,3957,0.13058360803446767,0.47090336219673
397,2366,0.07149830807728623,0.9069668234996989
398,4083,0.05282059783351281,0.14178934693666978
399,2278,0.031096107363805636,0.9922514190442517
400,2941,0.053798012132755056,0.9553874479694079
401,2108,0.1298943510560247,0.8847328782765622
402,2447,0.037815693741167625,0.9917291500841361
403,1246,0.04815048604523251,0.7779162244834514
404,2889,0.03204700671169195,0.8143576376049172
405,2688,0.028860226234461044,0.8239818677017663
406,4683,0.02825329096867866,0.9997100645866717
407,3944,0.048211181800649976,0.5498214821425481
408,2190,0.032763272856405096,0.9889731481412657
409,3846;2124,0.03414263608538895,0.9964698701607879
410,2124,0.04178819425348043,0.9929989187423277
411,3761,0.16843348239123607,0.9957076001530212
412,3557,0.03902044418696732,-0.06355216379731465
413,624,0.03602144890832507,0.4064283138312491
414,4818,0.033529600242931716,0.9764936717501936
415,1961,0.034028589811648906,0.9688684333060053
416,4952,0.04397149638123025,0.9502870656439218
417,1278,0.0641813068430673,0.9936189547076981
418,603,0.03106122530439617,0.9735868222584174
419,1255,0.0683314052448638,0.9839472108233083
420,3337,0.028214062351263232,0.9921520125803539
421,3579,0.0334253716260123,0.8613791938255677
422,1088,0.04352222198024156,0.8419002635639452
423,947,0.046444946305709715,0.98257543994863
424,499,0.20142774339336614,0.8722987565689068
425,2841,0.05446743211190524,0.9254770680726956
426,2210,0.042069644667355945,0.9547780306808644
427,5124,0.10352436395248756,-0.07324494455407726
428,5080,0.03348738064873119,0.9951614452888145
429,3454,0.03312636628409956,0.9953778707348117
430,2006,0.07174911741980276,-0.370088393677654
431,2031,0.05551912051508098,-0.09419617553171755
432,4996,0.03123611817811979,0.7818702311890546
433,407,0.051067836996311365,0.5294261538025156
434,2608,0.03765268717620635,0.9473084310612564
435,5067,0.05142791068061396,0.8473214965367475
436,3889;2539,0.03304391765280861,0.8597553220384537
437,2382,0.035692609976785965,0.5258373716457421
438,5026,0.04275727830489782,0.9985354700363969
439,1814,0.05152654803682613,0.999421667696493
440,2738,0.03665500243329078,0.8652455013412188
441,3696,0.15238717494263998,0.9440769580565426
442,747,0.049694513692809354,0.8664799957707047
443,3559,0.03520824536337311,0.9561741240798646
444,4800,0.05928112513776146,0.8542763144742402
445,886,0.08367399894449033,0.9877362406281016
446,3548,0.059789432892611585,-0.10998308436284354
447,4400,0.04304774277025328,0.9920822357023295
448,1435,0.02993698956036734,0.977158786211827
449,3938,0.030012313847139923,0.883318934948905
450,3095,0.03261312561050677,0.8321031666344565
451,2151,0.03448046846777872,0.982928646988336
452,2164,0.03583515723046255,0.979936349480841
453,1700,0.03237471004383975,0.8933096787236845
454,1719,0.03157755948104808,0.9842829350108525
455,3711,0.04805343706853501,0.9869536545187089
456,2205,0.06308675613382154,0.9997466698298633
457,1827,0.033373249714716745,0.9943006148302904
458,2077,0.11127045844458867,0.8907159790364795
459,3067,0.030892476590083814,0.9917577385567105
460,2126,0.033046183034704156,0.9682770980577352
461,2793,0.1455284133576894,0.9554164974758153
462,1210,0.04693443159108317,0.9808449938907823
463,3656,0.037554186221474696,0.9508622656190803
464,2157,0.026795893858538828,0.7349725310743661
465,1688,0.040408671230379174,0.9972728512615007
466,2822,0.03273236044027551,0.7120413105865275
467,2752,0.06716152374064076,0.39492145179872373
468,2063,0.03152175388390486,0.9510171754012627
469,1136,0.034062512677065594,0.9320951750417551
470,2222,0.03273751554432006,0.9685996629278179
471,404,0.033113057393862735,0.9577592154431981
472,4323;2117,0.03636801931061678,0.9854031940527708
473,1863,0.037810506416328986,0.9916619181701061
474,1521,0.04929225228225871,0.8305441145058701
475,4789,0.049881457837487125,0.3910893393925585
476,2145,0.042722847601813586,0.9977759949895567
477,3719,0.09134255528811719,0.9978494069741523
478,1944,0.03179549077231143,0.9994410724193215
479,2347,0.03792079489239959,0.9239726834454237
480,1033,0.1890236366045541,0.29766774724488654
481,1143,0.07282367294071727,0.18492951805826563
482,5021,0.03136634120036279,0.3579898142294127
483,1658;1700,0.030756702687514282,0.9934873967478199
484,3731,0.09600410754973657,0.5342930275689067
485,3690,0.05504284801979149,0.9953472729314617
486,4663,0.03503665015287557,0.976507576056216
487,3249,0.120810838581333,0.943372934399899
488,2539,0.036314154665296125,0.4039742601495321
489,4527,0.03530811321802531,0.7242249508095852
490,1853,0.04357838018110117,0.6013599271337562
491,1896,0.03416963606703337,0.5162127320615393
492,3282,0.09456854495137339,0.9632113450186957
493,3377,0.03609875698348705,0.9875000771780236
494,1473,0.03382529475511154,0.9987883183040492
495,4511,0.028133411127596656,0.7689228533129899
496,1003,0.026225747006289574,0.7468874452620604
497,2552,0.03358314094853366,0.9593521895045151
498,2397,0.07902674739905818,0.9917924604063257
499,5082,0.02996607981497295,0.7857641522696487
500,743,0.04874105277991607,0.3744956915976366
501,4299,0.050376989275967565,0.995691178454693
502,4586,0.04711230026623054,0.9920049394997218
503,3660,0.05124043056370775,0.8299727079952133
504,4763,0.045560082355028786,0.9342602711172647
505,2726,0.029355644564324507,0.9584773036741769
506,1801;294,0.0525174958497019,0.5299389856270884
507,256,0.05075932200734627,0.9866545105818784
508,5051,0.04255146585516937,0.22040762163809724
509,2875,0.07317682838730646,0.9832822544871705
510,2155,0.031359959537194004,0.9977531915741561
511,4793,0.08103000151248384,0.7665858224799972
512,4142,0.02629377990687537,0.9569794423088975
513,3958,0.11616724310583852,0.9879900129489584
514,2711,0.051219687669181904,0.42179503150091846
515,2251,0.03525102689836842,0.9901648916068719
516,2693,0.03418723861190769,0.9992948175670248
517,4762,0.036186825080937006,0.9511876060243765
518,3902,0.0352158968085957,0.9739713091660249
519,4660,0.02818627140490753,0.9822230351309542
520,2047,0.029301989247142918,0.9823433726488244
521,3154,0.045793992339801456,0.5874594111765236
522,1908,0.04398278841925354,0.8756177506518978
523,1043,0.03767025914462773,0.9283476558877295
524,4193,0.03663599480477087,0.8907629361275196
525,937,0.05042453790384364,0.05847320383930721
526,651,0.12164744042383864,0.8293246889881056
527,3330,0.12956689301693197,0.9028849299957962
528,2395,0.037200517853884535,0.9848508948889696
529,3971,0.03813338777703956,0.9975702140026135
530,1972,0.05948216811583132,0.9951220529878854
531,4244,0.04261883464686174,0.9790287484711758
532,2622,0.03948530542719072,0.9723553082716636
533,2757,0.041901489298203615,0.8417470909064183
534,1991,0.032760034750766415,0.9717572743003117
535,2697,0.08037293176962149,0.9839843620022068
536,1423,0.03007306478397033,0.9772253101016157
537,78,0.03733706311428109,0.9359234347215786
538,2400,0.08648572719467505,-0.08221906557191239
539,1090,0.08137712488146392,-0.37449110185237044
540,2427,0.14686558991478763,-0.38595902475292276
541,3105,0.038393684941943104,0.9582453910359205
542,413,0.03612028630448562,0.992831615112806
543,2215,0.03268133974745846,0.9813871975635164
544,1182;3070,0.08797721900742622,0.47821969355894234
545,4612,0.060210309700628996,0.998333226609556
546,2367,0.08034440668895858,0.9880353120118587
547,3032,0.050117069612519265,0.8549640891335215
548,3785,0.04665273289008257,0.4466040633663996
549,5058,0.058554365861589214,0.8925738692075411
550,2763,0.042101082152968344,0.8697033777697624
551,4030,0.0310107793536492,0.998364788666047
552,2296,0.03381358616549045,0.9384290563854487
553,3655,0.034891327678713877,0.989254236972183
554,2745,0.036831896161209576,0.18197699382908727
555,1683,0.22857406260596708,0.9389861588261308
556,3600,0.14101572191736167,0.9411909147103309
557,1654,0.03491740398056266,0.9792943359838526
558,2932,0.04531188064459407,0.7282443640596773
559,1487,0.08514091267554205,0.8955273944616584
560,1340,0.06599158585464218,0.9978425793217024
561,2398,0.044033962868548326,0.033046102922388854
562,3836,0.08959158486549758,-0.11299542283879127
563,3016,0.04389051068178192,0.7229294599730446
564,1811,0.04682559168046325,0.9824511975353302
565,2351,0.0676149319226407,0.9973560155888078
566,1655,0.03235375623689174,0.9797066989624837
567,1798,0.03050255248208414,0.9930215072176041
568,877,0.02821116144565746,0.9917200926751767
569,974,0.05794650403649893,-0.14250875331962098
570,1749,0.029703815497523434,0.9787018971187236
571,892,0.23897665240935223,0.9302902930182907
572,4178,0.0390817420269238,0.9805111262761521
573,3847,0.05667001409075013,-0.3487564955302813
574,2808,0.029320913786158028,0.8640400687062229
575,1872,0.03267657819216314,0.24441042998218776
576,1887,0.13186522848821203,0.9662389522646946
577,2727,0.03416509364968907,0.9176742668488781
578,883,0.03417076129902682,0.9784128513471593
579,1028,0.058421804422627774,0.9784546024348056
580,3104,0.032522766676465045,0.9393702255202752
581,1104,0.04231409303657555,0.7266182391009806
582,1217,0.03089477043261152,0.9291896686439695
583,3384,0.08593898437431526,0.9919835552234416
584,381,0.049008833278232015,-0.36806574646102663
585,4441,0.032964540197252944,0.9958348511520594
586,3246,0.038905497299832954,0.998641308572254
587,3263,0.038620677111330624,0.9654364989805715
588,620,0.05259970487353694,0.9209996175670778
589,4976,0.03692912310281419,0.996680428338147
590,3599,0.03265491544546606,0.4394449198182683
591,1102,0.04251149006172938,0.36443531877843705
592,3683,0.03556853118154169,0.9937860833956667
593,4561,0.03876415844184965,0.9914324415126083
594,60,0.07159895946199954,0.9999407532458294
595,4165,0.08578125133663635,0.9874664249604628
596,1781,0.05265318787459036,0.3146773229868848
597,193,0.04835505093999031,0.20580225565813048
598,5090,0.02491816816658634,0.36586852612233756
599,1029,0.061931075837723955,0.9980025775768483
600,732,0.05431540581180622,0.9870068308146461
601,685,0.032656580022243926,0.1577846132945454
602,2314,0.042879287197450905,0.9743942823566064
603,2374,0.03641611971716365,0.9799484675324859
604,1056,0.03444746147862526,0.40365025004471233
605,2981,0.030254220955610533,0.9394503003146286
606,227,0.05941473817754398,-0.007980403289317817
607,2533,0.03084144640188339,0.9605196213651725
