,Protein_group_ID,k_computed,r_sq
77,1842,0.02966711063238519,0.2343714471398084
78,2706,0.0222465214896801,0.08857620929505272
79,1535,0.024214025534182646,-0.03862147726603338
80,2154,0.01493467978180238,0.9766707570577229
81,4509,0.019588522448941395,0.9995007910370747
82,3409,0.0281992576588376,0.9980073497285367
83,3699,0.02341339818100316,0.991181304996912
84,4845,0.02503232028825396,0.8643043453568888
85,3824,0.02601307949521664,0.9926072957105112
86,1942,0.019363772998544714,0.9839595490841428
87,4821,0.04880089259973429,0.09186409224805958
88,2862,0.058338251750964604,0.9295816892283641
89,5087,0.03693686355404904,0.96683580752493
90,542,0.020648736071933845,0.9933177188311406
91,2893,0.017415145831660914,0.1363836840704883
92,3338,0.01343900387478723,0.9871576963426791
93,4888,0.013998918840816412,0.8867966616989503
94,1641,0.03040632980634362,0.7764715669515769
95,2897,0.017146729339305184,0.8326036923737341
96,3026,0.1381695749225244,0.8448885607443972
97,1965,0.026506276629140995,0.40423066684283193
98,350,0.026674606262341995,0.34355042449953155
99,4384,0.025827621169496495,0.9795575718338593
100,3061,0.02912756058875922,0.9973533699072855
101,2919,0.021588373617090727,0.9999880007761487
102,2048,0.01200277897692652,0.9944045497286019
103,1709,0.028474458788829638,0.48651525779982197
104,1232,0.03653204270711564,0.06353686246435886
105,3754,0.02795257756031353,0.9999437014483117
106,612,0.029758583891874274,0.6602286278472737
107,3190,0.016416491584233583,0.7431157583862213
108,1181,0.0221959249471481,0.9585235585768089
109,2988,0.012788981609692789,0.9846979877971874
110,3362,0.034284145138863846,0.9426210383948682
111,4518,0.020163309786409993,0.9485310279128726
112,4507,0.013694199659232043,0.8405308128183876
113,1956,0.017328063327464525,0.9863207076007466
114,5005,0.014926737460013495,0.9658426791101007
115,4306,0.03259756948843534,-0.19887735994336908
116,3158,0.02145924623280073,0.9907857373906254
117,1712,0.043303741258821596,0.07195228823731348
118,1995,0.016356554431413227,0.5773567184186386
119,2274,0.028714144582909367,0.73598317485822
120,3771,0.03636340666772092,0.10087706832902865
121,4375,0.01929553203629703,0.99099734382309
122,1564,0.018098542555066946,-0.020872182714654297
123,2559,0.026923849030115774,0.9426320811799825
124,3523,0.01390659173795877,0.9914325716553041
125,1925,0.012748717587139633,0.28078954651311727
126,3394;2069,0.015424227893481674,0.9909043011933445
127,3394,0.0169422715080264,0.9983328447543324
128,2069,0.021374585331813894,0.8656950169721618
129,2448,0.025069818243503687,0.9820592516921706
130,2356,0.06450783693199785,0.9699278276458742
131,3450,0.03410262387394632,0.9978318950185171
132,2940,0.0140969119809476,0.9963821929667755
133,2998,0.05605800615427576,0.9271629291989129
134,4847,0.021967628347344042,0.45033143256760133
135,1437,0.019629422084066366,0.9964131418684657
136,339,0.025033334487864496,0.72320023433377
137,1425,0.013102308943303177,0.9906154881910341
138,4929;4930,0.026788189197247136,0.41848000705159527
139,4371,0.017757989526853337,0.9900179022306056
140,3607,0.01982392473986888,0.17367782473995985
141,2551,0.0741251258883233,0.4517692464586972
142,4478,0.01482185887001169,0.9826390468033206
143,5060,0.025629336899342436,0.9996126380460668
144,2323,0.033618292754466844,0.9916489407052563
145,2760,0.0177349417157178,0.9430237764200607
146,4701,0.029922167071878433,0.6412779738610672
147,2974,0.01825495807201103,0.9669532975248886
148,1387,0.015367688960441911,0.9966923071737249
149,749,0.028412077898579993,0.9230340819178885
150,3046,0.030363792792990885,0.05639619608731461
151,1796,0.023581081128920503,0.9368288708952354
152,3333,0.04027318541868754,-0.35471245057002276
153,1325,0.020177984511808807,0.9863061146929741
154,3202,0.02393788744541296,0.930556904737388
155,4077,0.18966465280005632,-0.2992721743051918
156,4485,0.013954298691058643,0.9720456605704486
157,3007,0.027204484643982015,0.9994807318453246
158,3008,0.020668459691449342,0.857866902623759
159,157,0.07718551893479787,0.016691944287119953
160,4172,0.017341157758993177,0.9836361711696616
161,1464,0.07656479297944806,0.4048413369183036
162,2125,0.015539266813603589,0.996131720551802
163,983,0.03484202738641439,0.5141838012978006
164,3977,0.05808455264044815,0.920850897532601
165,4103,0.014126936583044732,0.9329031329285195
166,712,0.026869141807811144,-0.04329269655289503
167,3130,0.023254448863507277,0.9550322015975278
168,2975,0.0548074790193349,0.5745102958081165
169,1983,0.015818638329720313,0.8433970824826129
170,4523,0.017464544774583677,0.9990308376296188
171,4686,0.03009105203473713,0.8530625042835203
172,4883,0.060038939325692105,0.20518594373999866
173,4189,0.02678189166838951,0.9931494467163428
174,4703,0.0242640341758183,0.7723110336659285
175,4852,0.0331576225175316,-0.3929269900302934
176,4087,0.019565501097635322,0.9090372672456365
177,1371,0.039320729291005246,0.9821427432928204
178,2436,0.06865283926449009,-0.39136910202047925
179,4387,0.037557408532232175,-0.22609070801890163
180,4678,0.022881070524075692,0.9967588068468034
181,3111,0.014372453727491684,0.9808434911457636
182,3152,0.03585854798618518,0.8434873397245479
183,4090,0.03775328865445698,0.9879582118841382
184,4106,0.029711643235768418,0.9276183948463674
185,4157,0.09856454592369776,-0.0915406165692434
186,259,0.029879493314036974,0.967463089832079
187,4899,0.03178544718046642,-0.2514491364660636
188,3335,0.015303676356393759,0.9539167711275361
189,4091,0.018715039069001044,0.9996959114036202
190,675,0.0853409158667843,0.987389577046487
191,966,0.13194096572714506,0.95016333900799
192,2977,0.025344656819707413,0.5215946139723315
